Local time,Open,High,Low,Close,Volume
04.02.2010 08:00:00.000 GMT+0800,1.05835,1.06755,1.05800,1.06580,385365.0938
05.02.2010 08:00:00.000 GMT+0800,1.06580,1.07950,1.06460,1.07200,392932.1875
06.02.2010 08:00:00.000 GMT+0800,1.07200,1.07200,1.07200,1.07200,0
07.02.2010 08:00:00.000 GMT+0800,1.07258,1.07685,1.07017,1.07545,62635.6992
08.02.2010 08:00:00.000 GMT+0800,1.07550,1.07725,1.06830,1.07285,482059.375
09.02.2010 08:00:00.000 GMT+0800,1.07280,1.07465,1.06090,1.06535,452210.6875
10.02.2010 08:00:00.000 GMT+0800,1.06535,1.07205,1.06175,1.06665,392988.3438
11.02.2010 08:00:00.000 GMT+0800,1.06665,1.07830,1.06260,1.07050,471878.6563
12.02.2010 08:00:00.000 GMT+0800,1.07050,1.08270,1.07050,1.07488,353626.625
13.02.2010 08:00:00.000 GMT+0800,1.07488,1.07488,1.07488,1.07488,0
14.02.2010 08:00:00.000 GMT+0800,1.07550,1.07730,1.07526,1.07590,46211.8008
15.02.2010 08:00:00.000 GMT+0800,1.07590,1.08025,1.07535,1.07755,201051.8906
16.02.2010 08:00:00.000 GMT+0800,1.07755,1.07885,1.06520,1.06610,342476.7188
17.02.2010 08:00:00.000 GMT+0800,1.06610,1.07985,1.06465,1.07750,383076.5313
18.02.2010 08:00:00.000 GMT+0800,1.07750,1.08900,1.07480,1.08730,318880.1563
19.02.2010 08:00:00.000 GMT+0800,1.08730,1.08980,1.07346,1.07488,292019.625
20.02.2010 08:00:00.000 GMT+0800,1.07488,1.07488,1.07488,1.07488,0
21.02.2010 08:00:00.000 GMT+0800,1.07534,1.07720,1.07336,1.07485,30131.5996
22.02.2010 08:00:00.000 GMT+0800,1.07485,1.07880,1.07385,1.07535,334256.125
23.02.2010 08:00:00.000 GMT+0800,1.07530,1.08480,1.07150,1.08240,283700.375
24.02.2010 08:00:00.000 GMT+0800,1.08240,1.08425,1.07390,1.08090,295709.7813
25.02.2010 08:00:00.000 GMT+0800,1.08090,1.08780,1.07835,1.08110,363108.8125
26.02.2010 08:00:00.000 GMT+0800,1.08115,1.08120,1.06940,1.07320,350331.9063
27.02.2010 08:00:00.000 GMT+0800,1.07320,1.07320,1.07320,1.07320,0
28.02.2010 08:00:00.000 GMT+0800,1.07307,1.07465,1.06985,1.07305,42718.6992
01.03.2010 08:00:00.000 GMT+0800,1.07305,1.08705,1.07195,1.07930,477618.3438
02.03.2010 08:00:00.000 GMT+0800,1.07930,1.08885,1.07420,1.07435,416114.1875
03.03.2010 08:00:00.000 GMT+0800,1.07430,1.07635,1.06485,1.06760,389764.625
04.03.2010 08:00:00.000 GMT+0800,1.06760,1.07950,1.06685,1.07690,402163.3438
05.03.2010 08:00:00.000 GMT+0800,1.07690,1.08095,1.07301,1.07340,321217.5313
06.03.2010 08:00:00.000 GMT+0800,1.07340,1.07340,1.07340,1.07340,0
07.03.2010 08:00:00.000 GMT+0800,1.07390,1.07468,1.07224,1.07300,64625.6016
08.03.2010 08:00:00.000 GMT+0800,1.07305,1.07485,1.06755,1.07390,474463.5938
09.03.2010 08:00:00.000 GMT+0800,1.07390,1.08040,1.07260,1.07445,497036.0938
10.03.2010 08:00:00.000 GMT+0800,1.07445,1.07940,1.06845,1.07060,396222.3125
11.03.2010 08:00:00.000 GMT+0800,1.07060,1.07305,1.06775,1.06830,371262.75
12.03.2010 08:00:00.000 GMT+0800,1.06830,1.06955,1.05735,1.05740,415798.875
13.03.2010 08:00:00.000 GMT+0800,1.05740,1.05740,1.05740,1.05740,0
14.03.2010 08:00:00.000 GMT+0800,1.05743,1.05895,1.05619,1.05800,64664.5508
15.03.2010 08:00:00.000 GMT+0800,1.05800,1.06420,1.05790,1.06180,392473.6563
16.03.2010 08:00:00.000 GMT+0800,1.06175,1.06265,1.05330,1.05510,464596.5625
17.03.2010 08:00:00.000 GMT+0800,1.05510,1.05650,1.05065,1.05420,400157.9375
18.03.2010 08:00:00.000 GMT+0800,1.05425,1.06465,1.05330,1.05745,404209.2188
19.03.2010 08:00:00.000 GMT+0800,1.05740,1.06350,1.05390,1.06120,405127.9063
20.03.2010 08:00:00.000 GMT+0800,1.06120,1.06120,1.06120,1.06120,0
21.03.2010 08:00:00.000 GMT+0800,1.06075,1.06186,1.05944,1.06120,45948.1992
22.03.2010 08:00:00.000 GMT+0800,1.06115,1.06610,1.05620,1.05750,442394.7188
23.03.2010 08:00:00.000 GMT+0800,1.05750,1.06380,1.05465,1.05705,498457.4375
24.03.2010 08:00:00.000 GMT+0800,1.05705,1.07380,1.05575,1.07190,497567.5625
25.03.2010 08:00:00.000 GMT+0800,1.07190,1.07505,1.06720,1.07170,465038.8125
